Number,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
1502,0.1010381679,-1.2421832061,0.0993969466,-0.1638626709,0.065833374,0.9112441406
1503,0.0323358779,-1.5169923664,0.1299312977,-0.1597122803,0.054114624,0.9046523438
1504,-0.0210992366,-1.6772977099,0.191,-0.1623978271,0.0477669678,0.9141738281
1505,0.0018015267,-1.6467633588,0.1604656489,-0.1658157959,0.0602181396,0.9205214844
1506,0.0094351145,-1.3719541985,0.1680992366,-0.163130249,0.079505249,0.9290664063
1507,0.0247022901,-1.2192824427,0.0306946565,-0.1589798584,0.0753548584,0.9356582031
1508,-0.0134656489,-1.0971450382,-0.0456412214,-0.1626419678,0.0572884521,0.9297988281
1509,-0.0134656489,-0.9139389313,-0.0609083969,-0.1680130615,0.0846322021,0.9278457031
1510,-0.0134656489,-0.6696641221,-0.1219770992,-0.1780228271,0.0858529053,0.9529921875
1511,-0.0210992366,-0.5627938931,-0.1906793893,-0.1843704834,0.0777962646,0.9529921875
1512,0.1086717557,-0.5856946565,-0.0609083969,-0.1628861084,0.0809700928,0.9556777344
1513,0.1544732824,-0.5780610687,0.0001603053,-0.1672806396,0.0797493896,0.9483535156
1514,0.1163053435,-0.7230992366,0.1070305344,-0.1672806396,0.0672982178,0.948109375
1515,0.0399694656,-0.8986717557,0.1757328244,-0.1606888428,0.0682747803,0.9273574219
1516,-0.0898015267,-1.0589770992,0.2139007634,-0.163130249,0.0763314209,0.9515273438
1517,-0.2195725191,-1.0742442748,0.1757328244,-0.1653275146,0.0753548584,0.944203125
1518,-0.3417099237,-0.9139389313,0.1146641221,-0.1706986084,0.087317749,0.9671523438
1519,-0.2882748092,-0.7383664122,0.0230610687,-0.1509232178,0.0714486084,0.9837539063
1520,-0.2959083969,-0.4406564885,-0.0761755725,-0.1589798584,0.0851204834,0.9393203125
1521,-0.3264427481,-0.1963816794,-0.1754122137,-0.1448197021,0.0741341553,0.9517714844
1522,-0.3951450382,0.0020916031,1.7329847328,-0.1406693115,0.0797493896,0.9485976563
1523,-0.5172824427,0.0173587786,-0.2899160305,-0.1414017334,0.0533822021,0.9612929688
1524,-0.5936183206,-0.2498167939,-0.2441145038,-0.1663040771,0.0975716553,0.96959375
1525,-0.8836946565,-0.6009618321,-0.236480916,-0.147505249,0.0660775146,0.9476210938
1526,-1.1050687023,-0.8605038168,-0.0532748092,-0.1501907959,0.0746224365,0.9507949219
1527,-1.2653740458,-0.9139389313,0.0764961832,-0.1428665771,0.0843880615,0.9727675781
1528,-1.5859847328,-0.9826412214,0.1070305344,-0.1521439209,0.0699837646,0.9485976563
1529,-1.7997251908,-1.0513435115,0.0993969466,-0.1252884521,0.056067749,0.9586074219
1530,-1.7615572519,-0.8757709924,0.0612290076,-0.1321243896,0.0790169678,0.9683730469
1531,-1.7004885496,-0.6009618321,-0.0456412214,-0.1558060303,0.1007454834,0.9732558594
1532,-1.6623206107,-0.6925648855,-0.2670152672,-0.1387161865,0.0714486084,0.9820449219
1533,-1.5249160305,-0.4177557252,-0.4425877863,-0.137739624,0.0611947021,0.9813125
1534,-1.4409465649,0.0936946565,-0.5418244275,-0.1350540771,0.0792611084,0.9600722656
1535,-1.3951450382,0.5440763359,-0.6563282443,-0.143598999,0.0585091553,0.9171035156
1536,-1.5172824427,0.7730839695,-0.7326641221,-0.155317749,0.0509407959,0.9249160156
1537,-1.3035419847,0.7272824427,-0.5799923664,-0.1282181396,0.0550911865,0.9854628906
1538,-0.9752977099,0.3990381679,-0.381519084,-0.1352982178,0.0768197021,1.0089003906
1539,-0.8226259542,-0.1124122137,-0.274648855,-0.1448197021,0.0653450928,0.9898574219
1540,-0.8836946565,-0.5169923664,-0.2135801527,-0.143598999,0.0506966553,0.9847304688
1541,-0.7844580153,-0.8757709924,-0.0685419847,-0.1372513428,0.0646126709,0.9942519531
1542,-0.6088854962,-1.3566870229,0.0230610687,-0.1457962646,0.0843880615,1.0096328125
1543,-0.616519084,-1.9444732824,0.0764961832,-0.1230911865,0.0660775146,0.9781386719
1544,-0.8149923664,-1.9292061069,0.1833664122,-0.1374954834,0.046302124,0.9288222656
1545,-0.8836946565,-1.7612671756,0.2291679389,-0.1460404053,0.0277474365,0.9236953125
1546,-0.9829312977,-1.5780610687,0.2826030534,-0.1489700928,0.034583374,0.8958632813
1547,-1.0058320611,-1.3414198473,0.2139007634,-0.1374954834,0.0338509521,0.9197890625
1548,-0.830259542,-1.0131755725,0.1604656489,-0.1367630615,0.0414193115,0.9464003906
1549,-0.6012519084,-0.7918015267,0.0001603053,-0.1130814209,0.0450814209,0.9730117188
1550,-0.5172824427,-0.6543969466,1.725351145,-0.1362747803,0.0275032959,0.9449355469
1551,-0.3188091603,-0.7765343511,-0.1830458015,-0.1169876709,0.0506966553,0.9764296875
1552,-0.0669007634,-0.9444732824,-0.236480916,-0.1238236084,0.0406868896,1.0052382813
1553,0.0552366412,-1.0055419847,-0.2288473282,-0.1272415771,0.0397103271,0.9861953125
1554,0.0857709924,-0.8757709924,-0.1525114504,-0.1265091553,0.0550911865,0.9730117188
1555,-0.0058320611,-0.6543969466,-0.1983129771,-0.1526322021,0.0213997803,0.9612929688
1556,-0.1737709924,-0.6085954198,-0.1754122137,-0.1223587646,0.0255501709,0.9610488281
1557,-0.1356030534,-0.4177557252,-0.0838091603,-0.1262650146,0.0460579834,0.9827773438
1558,-0.1127022901,-1.7307328244,0.0154274809,-0.1414017334,0.0648568115,0.9405410156
1559,-0.1050687023,0.719648855,0.0306946565,-0.1457962646,0.0377572021,0.952015625
1560,0.0170687023,0.9181221374,0.0154274809,-0.1384720459,0.0472786865,0.96959375
1561,0.1315725191,0.826519084,0.0764961832,-0.114302124,0.0414193115,0.9825332031
1562,0.1544732824,0.5517099237,0.0688625954,-0.1262650146,0.0516732178,0.9803359375
1563,0.0934045802,0.2998015267,0.0917633588,-0.1309036865,0.0272591553,0.9693496094
1564,0.0934045802,-0.0742442748,0.1070305344,-0.1274857178,0.024817749,0.9612929688
1565,0.0399694656,-0.6849312977,0.1528320611,-0.141645874,0.0292122803,0.9693496094
1566,0.1926412214,-1.1429465649,0.3207709924,-0.1409134521,0.0372689209,0.9883925781
1567,0.528519084,-1.2879847328,0.3131374046,-0.1616654053,0.0765755615,0.9969375
1568,0.5056183206,-1.2192824427,0.2520687023,-0.1653275146,0.0631478271,0.9639785156
1569,0.3682137405,-1.1658473282,0.1833664122,-0.1409134521,0.0467904053,0.9713027344
1570,0.2842442748,-1.1582137405,0.1375648855,-0.1008743896,0.0309212646,0.9586074219
1571,0.2155419847,-1.0895114504,0.1833664122,-0.0852493896,0.0548470459,0.9725234375
1572,0.1850076336,-0.9826412214,0.0917633588,-0.0845169678,0.0460579834,0.9962050781
1573,0.0705038168,-0.9826412214,-0.0456412214,-0.1023392334,0.0445931396,0.9766738281
1574,-0.1356030534,-0.9826412214,-0.2059465649,-0.1167435303,0.0426400146,0.9439589844
1575,-0.2119389313,-0.8223358779,-0.236480916,-0.1140579834,0.0419075928,0.9446914063
1576,-0.1814045802,-0.3795877863,-0.2059465649,-0.1287064209,0.0441048584,0.9315078125
1577,0.0476030534,-1.6925648855,-0.129610687,-0.1462845459,0.061927124,0.9378554688
1578,0.0857709924,0.4906412214,-0.274648855,-0.129927124,0.0355599365,0.924671875
1579,0.0170687023,0.1776641221,-0.2975496183,-0.0969681396,0.028723999,0.9630019531
1580,0.1086717557,0.0631603053,-0.2593816794,-0.1052689209,0.0401986084,0.959828125
1581,0.1392061069,0.1165954198,-0.3128167939,-0.1267532959,0.028723999,0.944203125
1582,0.2079083969,0.1089618321,-0.3204503817,-0.1328568115,0.0328743896,0.963734375
1583,0.383480916,0.2616335878,-0.3357175573,-0.1257767334,0.0499642334,0.9730117188
1584,0.4979847328,0.2081984733,-0.3586183206,-0.1018509521,0.0328743896,0.9398085938
1585,0.5590534351,-0.0360763359,-0.2899160305,-0.0857376709,0.024817749,0.9293105469
1586,0.635389313,0.8112519084,-0.5494580153,-0.0886673584,0.0123665771,0.9339492188
1587,0.5208854962,-0.3719541985,-0.129610687,-0.1667923584,0.1171029053,1.0045058594
1588,0.8796641221,-1.0895114504,0.1146641221,-0.0835404053,0.0262825928,1.0425917969
1589,0.528519084,-0.8070687023,0.0383282443,-0.1284622803,0.0397103271,0.8904921875
1590,-0.1279694656,-0.8299694656,-0.1143435115,-0.1521439209,0.0045540771,0.9341933594
1591,-0.6012519084,-1.1658473282,-0.1067099237,-0.1230911865,0.0213997803,0.9761855469
1592,-0.8684274809,-1.4024885496,-0.0609083969,-0.1157669678,0.0538704834,0.9732558594
1593,-0.9447633588,-1.4788244275,-0.022740458,-0.1042923584,0.0421517334,0.9879042969
1594,-0.9523969466,-1.3261526718,-0.0838091603,-0.1074661865,0.0414193115,0.9651992188
1595,-0.9065954198,-1.1200458015,-0.1067099237,-0.1047806396,0.0387337646,0.9610488281
1596,-0.8989618321,-0.9673740458,-0.1906793893,-0.0994095459,0.0380013428,0.9622695313
1597,-1.0287328244,-0.8681374046,1.7329847328,-0.1128372803,0.0497200928,0.9576308594
1598,-1.1814045802,-0.8070687023,-0.1448778626,-0.0925736084,0.028723999,0.9827773438
1599,-1.150870229,-0.8147022901,-0.1067099237,-0.0945267334,0.0340950928,0.9739882813
1600,-1.0287328244,-0.7001984733,-0.0914427481,-0.1118607178,0.0428841553,0.987171875
1601,-0.9218625954,-0.5627938931,-0.1601450382,-0.1118607178,0.0316536865,0.9581191406
1602,-0.723389313,-0.6849312977,-0.1601450382,-0.1118607178,0.0465462646,1.0052382813
1603,-0.5401832061,-0.7841679389,-0.1906793893,-0.1047806396,0.0528939209,1.0130507813
1604,-0.578351145,-0.6543969466,-0.1219770992,-0.1169876709,0.0487435303,0.9705703125
1605,-0.6699541985,-0.5627938931,-0.0609083969,-0.1106400146,0.017005249,0.9483535156
1606,-0.6699541985,-0.6696641221,0.0306946565,-0.1067337646,0.017005249,0.9727675781
1607,-0.7081221374,-0.8223358779,0.0764961832,-0.1028275146,0.0121224365,0.9337050781
1608,-0.5630839695,-0.8376030534,0.0688625954,-0.1179642334,0.0235970459,0.9471328125
1609,-0.364610687,-1.066610687,-0.0074732824,-0.1284622803,0.0375130615,0.9737441406
1610,-0.2272061069,-1.0513435115,-0.0456412214,-0.0945267334,0.0272591553,0.9737441406
1611,-0.0592671756,-0.8147022901,-0.0532748092,-0.1035599365,0.0328743896,0.9678847656
1612,0.0476030534,-0.4864580153,0.0001603053,-0.0854935303,0.026770874,0.9722792969
1613,0.1926412214,-0.2727175573,0.0230610687,-0.0708450928,0.026770874,0.9827773438
1614,0.3453129771,-0.0971450382,0.0001603053,-0.0776810303,0.0401986084,0.9798476563
1615,0.3453129771,-0.0971450382,-0.0838091603,-0.0820755615,0.0343392334,0.9842421875
1616,0.314778626,-0.3490534351,-0.1067099237,-0.0857376709,0.0436165771,0.9927871094
1617,0.314778626,-0.3643206107,-0.0609083969,-0.1086868896,0.050208374,0.9737441406
1618,0.2308091603,-0.2040152672,-0.0380076336,-0.1262650146,0.038489624,0.9573867188
1619,0.1392061069,-0.318519084,0.1146641221,-0.1130814209,0.0297005615,0.9705703125
1620,0.1239389313,-0.6543969466,0.1833664122,-0.1257767334,0.0438607178,0.9920546875
1621,0.1086717557,-0.9215725191,0.2749694656,-0.1091751709,0.0565560303,0.9920546875
1622,-0.0821679389,-0.8834045802,0.1604656489,-0.1164993896,0.036536499,0.975453125
1623,-0.2806412214,-0.8299694656,0.084129771,-0.1106400146,0.0653450928,1.0108535156
1624,-0.5172824427,-0.6009618321,0.0001603053,-0.1145462646,0.0516732178,1.0172011719
1625,-0.6623206107,-0.4788244275,-0.0838091603,-0.096723999,0.046302124,1.0089003906
1626,-0.9065954198,-0.5933282443,-0.129610687,-0.061567749,0.0238411865,1.0020644531
1627,-1.0058320611,-0.4177557252,-0.1754122137,-0.0664505615,0.022864624,0.9805800781
1628,-1.0058320611,-0.3414198473,-0.2059465649,-0.0676712646,0.0113900146,0.9756972656
1629,-0.9447633588,-0.3337862595,-0.1906793893,-0.0854935303,0.0262825928,0.9874160156
1630,-0.7615572519,-0.2727175573,-0.1525114504,-0.0574173584,0.0177376709,0.9796035156
1631,-0.5859847328,-0.5551603053,-0.1067099237,-0.0356888428,0.026770874,0.9920546875
1632,-0.4180458015,-0.7918015267,-0.167778626,-0.0456986084,0.0140755615,0.99303125
1633,-0.3264427481,-0.746,-0.167778626,-0.0935501709,0.0350716553,0.9813125
1634,-0.2806412214,-0.7078320611,-0.1219770992,-0.0940384521,0.0314095459,0.9825332031
1635,-0.1737709924,-0.5933282443,-0.1067099237,-0.104536499,0.020911499,0.9766738281
1636,-0.2424732824,-0.4101221374,-0.0532748092,-0.1062454834,0.0238411865,0.9713027344
1637,-0.3951450382,-0.2498167939,-0.0303740458,-0.0920853271,0.013098999,0.9691054688
1638,-0.5554503817,-0.3490534351,-0.0074732824,-0.0691361084,-0.0054556885,0.9778945313
1639,-0.6470534351,-0.5780610687,0.0001603053,-0.0676712646,0.003333374,0.975453125
1640,-0.7081221374,-0.7383664122,0.0306946565,-0.0613236084,0.0023568115,0.9654433594
1641,-0.6317862595,-0.7154656489,0.1070305344,-0.0666947021,0.0199349365,0.9810683594
1642,-0.5630839695,-0.5246259542,0.1070305344,-0.086958374,0.0109017334,0.98521875
1643,-0.5401832061,-0.4024885496,0.1604656489,-0.0525345459,0.0118782959,0.9842421875
1644,-0.3722442748,-0.3261526718,0.1146641221,-0.0488724365,0.0182259521,1.0052382813
1645,-0.402778626,-0.2345496183,-0.022740458,-0.0571732178,0.0062630615,0.9869277344
1646,-0.402778626,-0.2040152672,-0.0685419847,-0.0569290771,0.0196907959,0.9796035156
1647,-0.3798778626,-0.3948549618,0.0230610687,-0.0591263428,0.0060189209,0.9786269531
1648,-0.3493435115,-0.4940916031,0.0459618321,-0.0581497803,0.0077279053,0.987171875
1649,-0.3340763359,-0.318519084,0.0154274809,-0.0671829834,0.0155404053,0.9747207031
1650,-0.3111755725,-0.1963816794,0.0001603053,-0.0662064209,0.0118782959,0.9710585938
1651,-0.257740458,-0.2956183206,0.0612290076,-0.073286499,0.0140755615,0.9925429688
1652,-0.0516335878,-0.2879847328,0.1070305344,-0.077192749,0.0233529053,0.99303125
1653,0.2002748092,-0.1276793893,0.1757328244,-0.0676712646,0.0231087646,0.9739882813
1654,0.2537099237,-0.1353129771,0.0917633588,-0.0701126709,0.018958374,0.9720351563
1655,0.2918778626,-0.2574503817,0.0688625954,-0.0679154053,0.0074837646,0.9839980469
1656,0.2918778626,-0.3032519084,0.0612290076,-0.067427124,0.0162728271,0.9847304688
1657,0.2308091603,-0.280351145,0.0917633588,-0.0640091553,0.0160286865,0.98521875
1658,0.276610687,-0.1582137405,0.0764961832,-0.053755249,0.0182259521,0.9898574219
1659,0.1544732824,0.1547633588,0.0612290076,-0.0649857178,-0.0030142822,0.9708144531
1660,0.1544732824,0.1547633588,0.1146641221,-0.0493607178,0.0145638428,0.9864394531
1661,0.2613435115,-0.0284427481,0.1146641221,-0.063520874,0.0140755615,0.998890625
1662,0.1850076336,-0.1887480916,0.0993969466,-0.0657181396,0.0113900146,0.9744765625
1663,0.2537099237,-0.2650839695,0.1375648855,-0.0808548584,0.0406868896,1.0101210938
1664,0.2079083969,-0.2269160305,-0.0609083969,-0.0823197021,0.0216439209,0.9998671875
1665,0.0170687023,-0.4024885496,-0.2135801527,-0.071333374,0.011145874,0.9744765625
1666,-0.2195725191,-0.5398931298,-0.3051832061,-0.0911087646,0.022864624,0.9898574219
1667,-0.3722442748,-0.318519084,-0.5036564885,-0.0945267334,0.0162728271,0.9896132813
1668,-0.578351145,-0.1658473282,-0.5341908397,-0.0884232178,0.0279915771,0.9893691406
1669,-0.4333129771,-0.104778626,-0.3662519084,-0.0969681396,0.0328743896,1.0071914063
1670,-0.1432366412,-0.0284427481,-0.1219770992,-0.0762161865,0.030677124,0.9959609375
1671,0.1544732824,0.0707938931,0.0459618321,-0.0715775146,0.026770874,0.994984375
1672,0.383480916,0.0784274809,0.084129771,-0.088911499,0.0106575928,0.9837539063
1673,0.490351145,-0.0131755725,0.1070305344,-0.098677124,0.0179818115,1.0015761719
1674,0.528519084,-0.0208091603,0.0612290076,-0.0925736084,0.0089486084,1.0128066406
1675,0.4750839695,-0.0360763359,-0.022740458,-0.0789017334,0.0043099365,0.9783828125
1676,0.4674503817,0.0555267176,-0.0532748092,-0.0813431396,0.0126107178,0.9752089844
1677,0.5514198473,0.2310992366,-0.0532748092,-0.0593704834,0.0194466553,0.9808242188
1678,0.5361526718,0.3532366412,-0.0990763359,-0.0547318115,0.0118782959,0.9678847656
1679,0.5895877863,0.1394961832,-0.0990763359,-0.0354447021,0.0069954834,0.9876601563
1680,0.6582900763,-0.1811145038,-0.0456412214,-0.0427689209,0.007239624,0.9742324219
1681,0.6124885496,-0.3719541985,-0.022740458,-0.0486282959,0.0128548584,0.9879042969
1682,0.4063816794,-0.3108854962,-0.0914427481,-0.0835404053,0.0172493896,0.9725234375
1683,0.1315725191,-0.318519084,-0.1067099237,-0.0691361084,0.0160286865,0.9854628906
1684,-0.1432366412,-0.5169923664,-0.0151068702,-0.0671829834,0.0201790771,0.9979140625
1685,-0.3035419847,-0.6620305344,0.0230610687,-0.0579056396,0.0167611084,1.0191542969
1686,-0.3417099237,-0.7383664122,-0.0074732824,-0.0513138428,0.0145638428,1.0079238281
1687,-0.2424732824,-0.6314961832,-0.022740458,-0.0644974365,0.0489876709,1.0318496094
1688,-0.1966717557,-0.4024885496,-0.1754122137,-0.0737747803,0.0226204834,1.0035292969
1689,-0.3264427481,-0.066610687,-0.2822824427,-0.0605911865,0.0162728271,0.9783828125
1690,-0.3035419847,0.1852977099,-0.2822824427,-0.0444779053,0.0128548584,0.9971816406
1691,-0.2119389313,0.2310992366,-0.236480916,-0.0505814209,0.024817749,0.9898574219
1692,-0.0974351145,0.1165954198,-0.2135801527,-0.0491165771,0.0199349365,1.0147597656
1693,0.0247022901,0.2921679389,-0.1754122137,-0.069380249,0.0311654053,0.994984375
1694,-0.0287328244,0.3456030534,-0.1525114504,-0.0720657959,0.022864624,0.9879042969
1695,-0.1050687023,0.2998015267,-0.129610687,-0.0642532959,0.0128548584,0.9908339844
1696,-0.0669007634,0.3150687023,-0.0303740458,-0.0754837646,0.0223763428,0.9944960938
1697,-0.0669007634,2.147129771,0.0459618321,-0.0749954834,0.0143197021,0.9820449219
1698,-0.0363664122,-0.173480916,0.1528320611,-0.0684036865,0.0187142334,0.9837539063
1699,0.0247022901,-0.4635572519,0.1680992366,-0.0776810303,0.0299447021,0.9698378906
1700,0.1239389313,-0.639129771,0.2215343511,-0.0815872803,0.018958374,0.9600722656
1701,0.1926412214,-0.5551603053,0.2215343511,-0.0872025146,0.0297005615,0.9654433594
1702,0.0323358779,-0.7078320611,-0.022740458,-0.0762161865,0.0062630615,0.9713027344
1703,-0.8607938931,-1.746,-0.3509847328,-0.0593704834,-0.0017935791,1.0079238281
1704,-0.8607938931,-0.5933282443,-0.3509847328,-0.1118607178,0.0350716553,0.9952285156
1705,-0.9142290076,-0.4788244275,-0.3586183206,-0.0662064209,0.038489624,0.9883925781
1706,-0.7539236641,-0.8376030534,-0.3128167939,-0.061567749,0.0284798584,1.0137832031
1707,-0.7004885496,-0.4940916031,-0.3738854962,-0.0588822021,0.0179818115,1.0010878906
1708,-0.6470534351,-0.0208091603,-0.3738854962,-0.0715775146,0.0060189209,0.9971816406
1709,-0.5707175573,0.1623969466,-0.4273206107,-0.0754837646,0.0172493896,0.9986464844
1710,-0.4791145038,0.0936946565,-0.450221374,-0.0745072021,0.0155404053,0.9944960938
1711,-2.2882748092,-0.1963816794,-0.3204503817,-0.0669388428,0.0060189209,1.0071914063
1712,-0.2043053435,-0.3490534351,-0.2212137405,-0.0789017334,0.026770874,1.0108535156
1713,-0.1356030534,-0.425389313,-0.129610687,-0.071333374,0.0065072021,1.0040175781
1714,-0.1127022901,-0.6009618321,0.0306946565,-0.0610794678,0.0343392334,1.0049941406
1715,-0.0669007634,-0.746,0.1146641221,-0.073286499,0.0148079834,0.9991347656
1716,-0.0974351145,-0.5246259542,0.1528320611,-0.063520874,0.0109017334,0.9920546875
1717,-0.0898015267,-0.318519084,0.1222977099,-0.0571732178,0.0099251709,0.9756972656
1718,-0.1661374046,-0.2727175573,0.0764961832,-0.0474075928,0.0069954834,0.9888808594
1719,-0.2806412214,-0.280351145,0.0459618321,-0.0366654053,0.0067513428,0.9525039063
1720,-0.3875114504,-0.4330229008,-0.0074732824,-0.0369095459,0.0057747803,0.9456679688
1721,-0.4791145038,-0.8299694656,-0.0456412214,-0.034223999,0.0196907959,0.9630019531
1722,-0.6241526718,-1.387221374,-0.1067099237,-0.0405716553,0.0060189209,0.9515273438
1723,-0.830259542,-1.5856946565,-0.0838091603,-0.0413040771,0.0121224365,0.93834375
1724,-0.9752977099,-1.4940916031,-0.0990763359,-0.0491165771,0.0187142334,0.94225
1725,-1.1050687023,-1.5933282443,-0.1754122137,-0.0393509521,0.0062630615,0.9854628906
1726,-1.0287328244,-2.1429465649,-0.1830458015,-0.0290970459,-0.0047232666,1.0428359375
1727,-0.7081221374,-2.5551603053,-0.1525114504,-0.0491165771,0.0084603271,1.0609023438
1728,-0.5401832061,-2.6620305344,-0.129610687,-0.0493607178,0.0067513428,1.0091445313
1729,-0.364610687,-2.6620305344,-0.0838091603,-0.0491165771,0.0001595459,1.0333144531
1730,-0.2195725191,-2.3414198473,-0.0532748092,-0.061567749,-0.0105826416,1.0137832031
1731,-0.0669007634,-1.959740458,-0.0303740458,-0.0571732178,-0.0035025635,1.0303847656
1732,0.0476030534,-1.6543969466,-0.0151068702,-0.0444779053,-0.0015494385,1.0069472656
1733,0.1315725191,-1.4559236641,-0.022740458,-0.0330032959,-0.0056998291,1.0091445313
1734,0.2155419847,-1.4788244275,-0.0838091603,-0.030317749,-0.0022818604,0.9922988281
1735,0.2842442748,-1.8299694656,-0.0838091603,-0.0261673584,-0.004479126,1.0079238281
1736,0.2842442748,-2.2345496183,-0.0914427481,-0.0149368896,-0.0110709229,0.9957167969
1737,0.2689770992,-2.8223358779,-0.1525114504,-0.0149368896,-0.0076529541,1.0035292969
1738,0.2613435115,-3.6696641221,1.725351145,-0.0017532959,-0.0081412354,1.0159804688
1739,0.2002748092,-4.3108854962,-0.2822824427,0.0011763916,-0.0008170166,0.9998671875
1740,0.0170687023,-4.7841679389,-0.3586183206,0.006791626,0.0040657959,0.9901015625
1741,-0.0058320611,-3.3414198473,-0.2288473282,-0.0061478271,0.0087044678,0.9810683594
1742,-0.044,-0.4940916031,-0.3051832061,-0.042036499,0.0155404053,0.9451796875
1743,0.0399694656,-0.4101221374,-0.3280839695,0.0026412354,0.0126107178,0.9940078125
1744,0.0018015267,-0.2727175573,-0.3128167939,-0.0032181396,-0.0086295166,0.9959609375
1745,0.062870229,-0.173480916,-0.2517480916,-0.0059036865,-0.0086295166,0.9935195313
1746,0.0705038168,-0.1200458015,-0.167778626,-0.0122513428,0.0016243896,1.0059707031
1747,0.0857709924,-0.0742442748,-0.2135801527,-0.0022415771,-0.0091177979,1.0030410156
1748,0.0705038168,-0.0513435115,-0.1830458015,0.008744751,0.0030892334,0.9947402344
1749,0.0399694656,-0.0208091603,-0.129610687,-0.004927124,0.0011361084,0.9935195313
1750,0.0094351145,-0.0437099237,-0.1525114504,-0.0012650146,-0.0010611572,0.9915664063
1751,0.0094351145,-0.066610687,-0.2135801527,0.002885376,-0.0039908447,1.0189101563
1752,0.0170687023,-0.0895114504,-0.2135801527,0.0109420166,-0.0022818604,1.0189101563
1753,0.0399694656,-0.0284427481,-0.2059465649,-0.0046829834,0.0174935303,1.0025527344
1754,0.0476030534,-0.0895114504,-0.1525114504,0.0026412354,0.0082161865,0.998890625
1755,0.0705038168,-0.0513435115,-0.0532748092,-0.0210404053,0.0167611084,0.9966933594
1756,0.0399694656,-0.0284427481,0.0154274809,-0.0093216553,0.0047982178,0.9969375
1757,0.1163053435,0.040259542,0.0001603053,-0.0293411865,0.0196907959,1.0506484375
1758,-0.0058320611,0.0020916031,0.0154274809,-0.0037064209,0.0177376709,1.0081679688
1759,-0.0210992366,-0.0284427481,-0.0074732824,-0.0066361084,0.0016243896,0.9957167969
1760,0.0018015267,-0.0360763359,0.0001603053,-0.0017532959,0.0065072021,0.9901015625
1761,-0.0134656489,-0.0437099237,-0.022740458,0.0168013916,0.0011361084,1.0001113281
1762,-0.044,-0.0513435115,-0.022740458,0.0104537354,0.0008919678,0.9964492188
1763,-0.0210992366,-0.0284427481,0.0001603053,0.0131392822,-0.0013052979,0.9922988281
1764,-0.0210992366,-0.0131755725,-0.0074732824,0.0050826416,-0.0049674072,0.994984375
1765,-0.0210992366,-0.0284427481,-0.0151068702,-0.0002884521,0.0038216553,1.00084375
1766,-0.0134656489,-0.0284427481,0.0001603053,-0.0056595459,0.0021126709,1.0005996094
1767,-0.0210992366,-0.066610687,0.0077938931,-0.0037064209,0.0021126709,0.9996230469
1768,-0.0134656489,-0.0437099237,0.0459618321,0.0001998291,0.0172493896,0.9981582031
1769,0.0018015267,-0.0971450382,0.0993969466,-0.0234818115,0.0087044678,1.0074355469
1770,-0.5478167939,-0.0513435115,0.1299312977,-0.0051712646,0.0199349365,0.7269179688
1771,0.0399694656,1.5975114504,0.1680992366,-0.0085892334,0.001380249,0.9056289063
1772,0.3758473282,-0.1200458015,0.0077938931,-0.0547318115,-0.0315787354,0.9451796875
1773,0.2155419847,-0.0208091603,-0.0380076336,0.0402388916,-0.0096060791,1.0523574219
1774,-0.1432366412,0.0860610687,0.0459618321,0.0292525635,0.0206673584,0.8463027344
1775,-0.044,0.0097251908,0.0383282443,0.0038619385,-0.0066763916,0.957875
1776,0.0094351145,-0.0437099237,0.0154274809,0.0163131104,0.0004036865,1.0098769531
1777,0.0247022901,0.0097251908,0.0154274809,0.0089888916,-0.0017935791,1.0010878906
1778,0.0018015267,0.0020916031,0.0001603053,-0.0012650146,-0.0032584229,0.9996230469
1779,0.0094351145,-0.0131755725,0.0077938931,0.0001998291,-0.0032584229,0.9942519531
1780,0.0094351145,0.0249923664,0.0001603053,-4.43115234371461E-05,0.0062630615,0.9981582031
1781,-0.0134656489,0.0173587786,0.0001603053,0.0148482666,0.0201790771,1.0052382813
1782,0.0018015267,0.0020916031,0.0154274809,-4.43115234371461E-05,0.0040657959,1.0010878906
1783,-0.0210992366,0.0097251908,0.0154274809,-0.0022415771,-0.0047232666,0.9971816406
1784,-0.0134656489,-0.0055419847,0.0154274809,-0.0024857178,0.0016243896,0.9981582031
1785,0.0018015267,-0.0055419847,-0.0074732824,-0.0102982178,0.0016243896,1.0172011719
1786,-0.0134656489,0.0020916031,0.0077938931,0.0085006104,-0.0010611572,0.9981582031
1787,-0.0210992366,0.0249923664,-0.0074732824,0.0094771729,-0.0059439697,1.0013320313
1788,0.0170687023,0.0020916031,0.0001603053,0.0038619385,-0.008385376,1.0001113281
1789,-0.0058320611,-0.0131755725,0.0001603053,0.0060592041,0.0023568115,1.0025527344
1790,0.0018015267,0.0173587786,0.0077938931,0.0158248291,-0.000572876,1.0003554688
1791,0.0170687023,0.0097251908,-0.0074732824,0.0038619385,-0.010338501,0.9981582031
1792,-0.0134656489,0.0020916031,0.0001603053,-0.0024857178,0.0062630615,0.9991347656
1793,-0.0134656489,-0.0131755725,0.0001603053,0.0016646729,0.0050423584,1.0013320313
1794,0.0094351145,0.0097251908,0.0077938931,-0.0034622803,0.0065072021,1.0023085938
1795,-0.0058320611,0.0020916031,0.0077938931,-0.002973999,0.0045540771,0.9901015625
1796,0.0018015267,0.0173587786,0.0077938931,0.0001998291,-0.0076529541,0.989125
